Date,Open,High,Low,Close,Volume
8/31/2024,0.100787,0.102345,0.100355,0.10158,1091426747
9/1/2024,0.10166,0.101711,0.0968355,0.0981723,930015492.6
9/2/2024,0.0981823,0.099831,0.0939725,0.0986532,1481718824
9/3/2024,0.0985903,0.1007229,0.0966462,0.0975827,1349355360
9/4/2024,0.0975405,0.09948,0.0919752,0.0983092,1595911621
9/5/2024,0.0983092,0.0991332,0.0959814,0.0980347,1201934735
9/6/2024,0.0980604,0.0993992,0.0889628,0.0910826,2046252516
9/7/2024,0.0910826,0.0956804,0.0909627,0.0951505,1280426831
9/8/2024,0.0950905,0.0969335,0.0938416,0.0954205,1082268236
9/9/2024,0.0954982,0.104876,0.0953309,0.104349,1953909643
9/10/2024,0.104359,0.104545,0.101518,0.102563,1293843710
9/11/2024,0.102601,0.103123,0.0978743,0.101649,1688231699
9/12/2024,0.101619,0.10309,0.100451,0.102012,1150095105
9/13/2024,0.101902,0.10842,0.101812,0.107593,2071923910
9/14/2024,0.107623,0.107883,0.104393,0.105409,1390830625
9/15/2024,0.105401,0.10637,0.103521,0.104001,1059933681
9/16/2024,0.104011,0.104173,0.0983603,0.0991012,1442120481
9/17/2024,0.0991112,0.10263,0.0986901,0.101409,1315323336
9/18/2024,0.101409,0.10333,0.099442,0.102233,1103867170
9/19/2024,0.102233,0.10708,0.101944,0.105062,1683276761
9/20/2024,0.105032,0.107461,0.103603,0.105499,1319558873
9/21/2024,0.105521,0.10964,0.104062,0.108591,1293446758
9/22/2024,0.108591,0.110479,0.10484,0.10484,1202151792
9/23/2024,0.10497,0.10915,0.103783,0.107685,1333121249
9/24/2024,0.107655,0.110061,0.106823,0.108995,1736938290
9/25/2024,0.109045,0.111154,0.108222,0.110351,1482593802
9/26/2024,0.110311,0.120618,0.106992,0.116972,2870749006
9/27/2024,0.116962,0.128722,0.116721,0.123562,2590260679
9/28/2024,0.123592,0.131972,0.120186,0.129094,3000944853
9/29/2024,0.129054,0.1304,0.125002,0.127059,1684686727
9/30/2024,0.127105,0.127657,0.116631,0.117822,1793569705
10/1/2024,0.117822,0.119302,0.102581,0.107532,2756346195
10/2/2024,0.107572,0.109456,0.102249,0.105083,1846666781
